new_building,location,address,price,title,facilities,description_text,date_changed,ad_url,id,fellesgjeld,omkostninger,totalpris,felleskost_mnd,boligtype,eieform_bolig,soverom,primaerrom,bruksareal,byggear,energimerking,rom,tomteareal,bruttoareal,formuesverdi,etasje,fellesformue,festeavgift,num,boligselgerforsikring,kommunale_avg,grunnflate,sikringsordning,renovert_ar,tomt,solgtpris,festear,utleiedel
FALSE,Barcode/Bjørvika,"Rostockgata 24, 0191 Oslo",5590000,Lekker 2-roms i 13. etasje med solrik balkong - Perfekt for utleie eller pendlere - Rå takterrasse - Sjelden anledning,"Balkong/Terrasse, Parkett, Heis, Kabel-TV, Moderne, Sentralt, Utsikt, Vaktmester-/vektertjeneste, Bredbåndstilknytning"," Ons. 24. mars 1500 - 1600 + Legg til i kalender Søn. 28. mars 1200 - 1300 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding Attraktiv 2-roms med flott beliggenhet i populære Barcode/Bjørvika. Bygget stod ferdig i 2015 og denne leiligheten har en meget god intern beliggenhet i nest øverste etasje med solrik balkong med flott utsikt. På toppen av bygget er det en felles takterrasse på hele 345 kvm med panoramautsikt over fjorden og byen. Leiligheten holder en ny og moderne standard og bærer preg av forsiktig bruk.Leiligheten egner seg også svært godt til utleieformål eller som pendlerbolig.Leiligheten inneholder: entré, stue/kjøkken med utgang til balkong, soverom og bad.Attraktiv beliggenhet i 13. etasjeGod takhøydeGod standard fra 2015Solrik balkongFjernvarme/varmtvann inkludert i felleskostnaderFelles takterrasse i 4. og 15. etasjeBalansert ventilasjonBod i kjellerMuligheter for parkering Ons. 24. mars 1500 - 1600 + Legg til i kalender Søn. 28. mars 1200 - 1300 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",2021-03-23,https://www.finn.no/realestate/homes/ad.html?finnkode=211698120,211698120,5333,151412,5746745,2225,Leilighet,Eier(Selveier),1,39,39,2015,B-mørkegrønn,2,1965,44,856960,13,11678,NA,NA,Ja,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,LAMBERTSETER / NORDSTRAND,"Kaptein Oppegaards vei 23, 1164 Oslo",2800000,Pen loftsleilighet - 2 alkover! - Gulvareal på over 40 kvm - Pent kjøkken - Modernisert bad - Selveier - Parkeringsplass,"Ingen, gjenboere, Kabel-TV, Rolig, Sentralt, Turterreng"," Tor. 25. mars 16:30 - 17:30 + Legg til i kalender Visningspåmelding Kaptein Oppegaards vei 23 er en romslig og sjarmerende 1-roms selveierleilighet med smart planløsning og god standard. Leiligheten ligger rett ved Lambertseter og t-bane. Her bor man rolig til med nærhet til fine turområder, samtidig som det er kort vei inn til Sentrum. Leiligheten har tilgang til en pent opparbeidet fellestomt som også har parkeringsplasser.Leiligheten har blitt pusset opp i 2016 og fremstår som moderne. Leiligheten har en koselig stue med god plass til møblement og åpen kjøkkenløsning. Det stilfulle kjøkkenet er fra HTH og har de fleste hvitevarer integrert. Boligens bad er delikat og flislagt, samt utstyrt med blant annet dusjhjørne. Videre har boligen en entré med åpen garderobeløsning og to behagelige alkover. For oppbevaring har leiligheten kott i knevegg Helge Landro Eiendomsmegler Mobil 975 27 606 Send melding Tor. 25. mars 16:30 - 17:30 + Legg til i kalender Visningspåmelding",2021-03-19,https://www.finn.no/realestate/homes/ad.html?finnkode=211671573,211671573,NA,71342,2871342,1406,Leilighet,Eier(Selveier),0,26,26,1955,G-rød,1,1014,28,516783,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Holmenkollens solside / Voksenåsen,"Arnulf Øverlands vei 5, 0763 Oslo",7500000,Lekker og moderne 4-roms endeleilighet | Vestvendt terrasse m/ fantastisk utsikt | Garasjeplass m/ mulighet for lader,"Balkong/Terrasse, Parkett, Ingen, gjenboere, Barnevennlig, Rolig, Kabel-TV, Moderne, Garasje/P-plass, Fiskemulighet, Bademulighet, Turterreng, Utsikt, Bredbåndstilknytning, Lademulighet"," Tor. 25. mars 1600 - 1700 + Legg til i kalender Vi ønsker trygge visninger og har innført tiltak som sikrer at visningene vil bli gjennomført uten trengsel og med 1,5 meter avstand, enten det er fellesvisning eller det avtales privatvisninger. Vi oppfordrer alle til å benytte linken ""påmelding til visning"". Visningspåmelding Lekker leilighet i Arnulf Øverlands vei!Herlig beliggenhet med optimale sol- og utsiktsforholdGod standardVestvendt terrasse med kveldssol og østvendt frokostbalkongPent kjøkken i mørk utførelse m/ flere hvitevarerFormidabel utsikt over Bogstadvannet, Oslo golfklubb, Bunnefjorden, Oslofjorden m.m.Gjennomgående leilighet med gode lysforhold3 soverom og 2 lekre badGarasje i felles anlegg m/ mulighet for montering av laderTur- og rekreasjonsmuligheter rett utenfor dørenRolige og naturskjønne omgivelserBarnevennlig områdeArnulf Øverlands vei 5 ligger i et veletablert boligområde på Holmenkollens vestside, høyt og fritt med en formidabel utsikt. Leiligheten holder god standard med lekker utførelse. Det er vektlagt høy kvalitet med enstavs parkett, gode hvitevarer og underlimt vask m.m.Må sees! Tor. 25. mars 1600 - 1700 + Legg til i kalender Vi ønsker trygge visninger og har innført tiltak som sikrer at visningene vil bli gjennomført uten trengsel og med 1,5 meter avstand, enten det er fellesvisning eller det avtales privatvisninger. Vi oppfordrer alle til å benytte linken ""påmelding til visning"". Visningspåmelding",2021-03-23,https://www.finn.no/realestate/homes/ad.html?finnkode=211697539,211697539,401000,15504,7916504,4956,Leilighet,Andel,3,90,90,1984,D-rød,NA,17790,101,1433327,2,14132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,LINDEBERG,"Lindebergåsen 5D, 1071 Oslo",2700000,"Pen 2-roms andelsleilighet med kontor/alkove, garasjeplass, heis og innglasset balkong. Varmtvann inkl.","Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Kabel-TV, Offentlig, vann/kloakk, Rolig, Sentralt, Vaktmester-/vektertjeneste, Turterreng"," Tor. 25. mars 18:30 - 19:30 + Legg til i kalender Visningspåmelding Velkommen til Lindebergåsen 5 D - en pen 2-roms andelsleilighet beliggende på Nedre Lindeberg nordøst for Oslo sentrum. Kort vei til offentlig kommunikasjon som T-bane og buss nr 79 og 25, samt kort gange til E6 med flybussen til Gardermoen.Leiligheten ligger i 3. etasje med adkomst via heis. Her har du en romslig innglasset balkong, stue, kjøkken, bad, soverom og alkove/kontor. I tillegg disponerer leiligheten ca. 3 kvm kjellerbod. Biloppstillingsplass i felles garasjeanlegg. Varmtvann, kabel-tv/internett inkludert i felleskostnadene. Leiligheten er pusset opp i 2021 med nye laminatgulv, malte overflater, malt kjøkkeninnredning og ny himling med downlights i gang, kontor/alkove og i stue. Farzan Hamid Khan Eiendomsmegler Mobil 904 00 479 Send melding Tor. 25. mars 18:30 - 19:30 + Legg til i kalender Visningspåmelding",2021-03-19,https://www.finn.no/realestate/homes/ad.html?finnkode=211565528,211565528,121000,8626,2829626,3695,Leilighet,Andel,1,54,64,1978,D-rød,2,23944,70,711692,3,8156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,# Adamstuen - Med utsikt mot Stensparken,"Stensgata 11, 0358 Oslo",6790000,Delikat 3 (4)-R selveier i 5. etg m/ heis | Omfattende modernisert 2016 | Nytt bad/kjk | Varmtvann/fyring | Parkering*,"Parkett, Heis, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Offentlig, vann/kloakk, Utsikt, Vaktmester-/vektertjeneste, Fellesvaskeri, Bredbåndstilknytning"," Tor. 25. mars 1730 - 1830 + Legg til i kalender Søn. 28. mars 1230 - 1330 + Legg til i kalender Dersom du planlegger å delta på annonsert visning bes du som kunde om å gi beskjed i forkant til eiendomsmegler, trykk på påmeldingsknappen i annonsen. Vi tilbyr også privatvisninger for de som ønsker det. Velkommen til en trygg visning! Visningspåmelding Velkommen til Stensgata 11!Delikat 3 (4)-roms selveierleilighet med god standard og gjennomgående planløsning5. etasje med heisadkomstStore vindusflater som gir gode lysforhold og nydelig utsiktOmfattende modernisert 2016 med bl.a nytt bad, nytt kjøkken, ny en-stavs parkett. Nesten alle flater er malt i 2021.Lekker kjøkkeninnredning fra Kvik (ny 2016)Integrert induksjonstopp med boosterfunksjon, stekeovn, oppvaskmaskin og kjøl-/ fryseskapStort, tidsriktig bad rehabilitert i regi av sameiet 2016 (inkl. soilrør og vannrør)Leil. kan med enkle grep ombygges til 4-romsIN-ordningAutomatsikringerVarmtvann, oppvarming, kabel-tv og bredbånd inklSvært sentral og rolig beliggenhet i populære Stensgata med utsikt mot StensparkenUtleie er tillattInnflyttingsklar leilighet Tor. 25. mars 1730 - 1830 + Legg til i kalender Søn. 28. mars 1230 - 1330 + Legg til i kalender Dersom du planlegger å delta på annonsert visning bes du som kunde om å gi beskjed i forkant til eiendomsmegler, trykk på påmeldingsknappen i annonsen. Vi tilbyr også privatvisninger for de som ønsker det. Velkommen til en trygg visning! Visningspåmelding",2021-03-22,https://www.finn.no/realestate/homes/ad.html?finnkode=210201713,210201713,150247,182519,7122766,4561,Leilighet,Eier(Selveier),2,75,75,1936,G-rød,3,535,NA,1393120,5,34788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Manglerud,"Rugveien 38, 0679 Oslo",2900000,Meget fin 1-roms leilighet med supersentral beliggenhet | Flott utsikt mot Holmenkollen | Perfekt førstegangskjøp,"Heis, Ingen, gjenboere, Rolig, Kabel-TV, Moderne, Sentralt, Turterreng, Utsikt, Fellesvaskeri"," Tor. 25. mars 1600 - 1730 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding Velkommen til Rugveien 38! En fin og innbydende førstegangsleilighet med super beliggenhet sentralt på Manglerud. Leiligheten har meget gode utsiktsforhold mot HolmenkollenÅpent kjøkken mot stue med en praktisk øy samt mye oppbevaringGod plass til garderobeskap i entréenPent baderom som ble oppusset i regi av borettslaget i 20102 boder medfølgerVinduer fra 2017Kjøkkenet ble oppusset i 2017Generell tilstandsgrad er TG 1Nærhet til sentrum, Østensjøvannet og ØstmarkaKort vei til T-bane og buss, Manglerud senter, treningssentre m.m.Meget barnevennlig boligområdeFlotte fellesarealer med stor lekeplassMulighet for parkeringsplass etter ventelisteLave kjøpsomkostninger (Ingen dokumentavgift)Rask avklaring av forkjøpsretten Tor. 25. mars 1600 - 1730 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",2021-03-22,https://www.finn.no/realestate/homes/ad.html?finnkode=211693567,211693567,115000,8060,3023060,2407,Leilighet,Andel,NA,34,34,1960,NA,1,43236,38,564974,6,NA,NA,NA,Ja,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Manglerud/Høyenhall,"Plogveien 13, 0678 Oslo",4150000,"Gjennomført og svært lys 3-roms leilighet i praktisk 2.etasje | Solrik, sydvestvendt balkong på 7 m² | God planløsning","Balkong/Terrasse, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Turterreng, Fellesvaskeri"," Tor. 25. mars 1800 - 2000 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding Velkommen til denne gjennomførte og stilige 3-roms leiligheten på populære Manglerud/Høyenhall. Boligen er gjennomgående og lysforholdene er meget gode! Store, flotte grøntarealer rett utenfor leiligheten. Boligen har en attraktiv beliggenhet i nærhet til både kollektivt tilbud og nærsenter. Kun 35 minutter å gå til Oslo sentrum! Hovedkvaliteter:Leiligheten ligger i en praktisk 2.etasjeLekkert og tidløst kjøkken fra 2015Solrik balkong på ca. 7m²To store soverom, ett med walk-in-garderobeNytt bad kommer til høsten | Baderomsrehabilitering vedtattOptimal planløsningVarmtvann og fyring inkludertRask avklaring av forkjøpsrettIngen dokumentavgift Tor. 25. mars 1800 - 2000 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",2021-03-24,https://www.finn.no/realestate/homes/ad.html?finnkode=211693631,211693631,220000,15554,4385554,3959,Leilighet,Andel,2,68,68,1958,NA,3,28865,74,924569,2,23904,NA,NA,Ja,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,,"Rostockgata 18, 0191 Oslo",12000000,"BARCODE - 111 kvm ""Townhouse/Byhus"" med egen inngang - 3 sov - ca. 80 kvm terrasse/hage + 20 kvm balkong/terrasse","Takterrasse, Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Hage, Husdyr, tillatt, Kabel-TV, Offentlig, vann/kloakk, Parkett, Sentralt, Utsikt, Vaktmester-/vektertjeneste, Bademulighet"," Ons. 24. mars 16:30 - 17:30 + Legg til i kalender Tor. 25. mars 16:30 - 17:30 + Legg til i kalender Visningspåmelding Velkommen til Rostockgata 18 presentert av Bjørn Johan Grini ved Nordvik Bolig. ""Townhouse"" følelse i Barcode!Leiligheten går over 3. etasjer og har egen inngang fra portrom. Dette er et virkelig spennende objekt. 1. etasje består av entré, WC og et stort flislagt rom som opprinnelig var tegnet inn som mulighet for garasje til mindre el-bil, motorsykkel, kajakk e.l. Foldedørene åpner opp ut mot portrommet med ca. 2 m bredde. Videre opp i 2. etasje finner du 2 soverom med balkong samt kjøkken og stue med utgang til en fantastisk terrasse/hage på nærmere 80 kvm. Øverste etasje består av bad og master soverom med utgang til egen balkong/terrasse på ca. 20 kvm. Boligen var ferdigstilt i 2016. Vannbåren gulvvarme og balansert ventilasjon. Varmtvann og fjernvarme er inkl. i felleskostnadene Ons. 24. mars 16:30 - 17:30 + Legg til i kalender Tor. 25. mars 16:30 - 17:30 + Legg til i kalender Visningspåmelding",2021-03-19,https://www.finn.no/realestate/homes/ad.html?finnkode=211640031,211640031,NA,309642,12309642,5766,Leilighet,Eier(Selveier),3,111,111,2016,C-mørkegrønn,4,1965,123,1641714,1,32924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Majorstuen,"Industrigata 42A, 0357 Oslo",5375000,"Strøken 3-roms med attraktiv beliggenhet.Omfattende oppusset i 2021.Balkong, gjennomgående planløsning og høy standard!","Balkong/Terrasse, Bredbåndstilknytning, Kabel-TV, Offentlig, vann/kloakk, Peis/Ildsted, Sentralt"," Ons. 24. mars 16:00 - 17:00 + Legg til i kalender Tor. 25. mars 15:30 - 16:30 + Legg til i kalender Visningspåmelding Velkommen til Industrigata 42A! En lekker og moderne 3-roms med attraktiv beliggenhet på Majorstuen, kun et steinkast unna Bogstadveien. Boligen er omfattende renovert i 2021 og holder høy standard. God planløsning og mange fine detaljer. Her kan du flytte rett inn!- Nytt Sigdal kjøkken i 2021- Nye gulv og overflater i 2021- Delikate farge- og materialvalg- Senket himling med downlights- Nytt lekkert bad i 2021 med 60x60 fliser og delikat finish- 2 soverom med god størrelse- Åpen stue/kjøkken løsning- Syd-østvendt balkong- To boder med god størrelse- Mulig med rask overtakelse Ons. 24. mars 16:00 - 17:00 + Legg til i kalender Tor. 25. mars 15:30 - 16:30 + Legg til i kalender Visningspåmelding",2021-03-19,https://www.finn.no/realestate/homes/ad.html?finnkode=211683734,211683734,10008,140290,5525298,3031,Leilighet,Eier(Selveier),2,53,53,1947,F-rød,3,916,60,1324814,2,14758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,,"Kristiansands gate 12C, 0463 Oslo",6550000,"Sagene - Meget pen 4-roms med lekkert bad og kjk - terrasse, hage, barnevennlig, garasjeplass og heis","Balkong/Terrasse, Parkett, Heis, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Garasje/P-plass, Turterreng, Offentlig, vann/kloakk, Vaktmester-/vektertjeneste, Lademulighet"," Lør. 27. mars 1500 - 1600 + Legg til i kalender Søn. 28. mars 1500 - 1600 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding Kristiansands gate 12 C er en meget tiltalende og moderne leilighet, pusset opp i 2015 m/meget god planløsning over to plan, i henholdsvis første etg (mot bakgård) og andre etg (mot gate). Leiligheten har en overbygd terrasse på ca. 10,5 kvm m/adkomst videre til inngjerdet hage.- Tiltalende, lys 4-roms over to plan.- Sentralt på Sagene- Egen garasjepl. i felles anlegg.- Overbygd terrasse og inngjerdet hage. - Sol på uteplass sommerstid ca. kl. 12-20.- Flislagt entré m/skyvedørsgarderobe.- Stilrent kjøkken fra 2015- Delikat bad fra 2015- Smart løsning for vaskemaskin og tørketrommel på bad.- 3 gode soverom m/skapplass.- Påkostet nyere skyvedørsgarderobe i entrè og på ett soverom.- Spesialbygd skap i gang og under trapp fra møbelsnekker Samuelsen Snekkeri.- 1 stavs eikeparkett med fas Lør. 27. mars 1500 - 1600 + Legg til i kalender Søn. 28. mars 1500 - 1600 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",2021-03-22,https://www.finn.no/realestate/homes/ad.html?finnkode=210466088,210466088,115000,15554,6680554,4561,Leilighet,Andel,3,89,89,1980,E-rød,NA,3850,100,1488249,2,34924,NA,NA,Ja,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,BØLER/HARALØKKA,"Bølerlia 70, 0689 Oslo",3800000,Gjennomgående og lys 3-roms. Vestvendt balkong med gode solforhold. Peis. Nytt gulv. Naturskjønne omgivelser.,"Balkong/Terrasse, Peis/Ildsted, Parkett, Barnevennlig, Rolig, Kabel-TV, Garasje/P-plass, Turterreng, Offentlig, vann/kloakk, Vaktmester-/vektertjeneste"," Tor. 25. mars 1630 - 1730 + Legg til i kalender Søn. 28. mars 1430 - 1530 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding Gjennomgående og lys 3-roms med rolig og skjermet beliggenhet like ved Østmarka. Leiligheten holder gjennomgående god standard på innredning og overflater. Kjøkken og bad fremstår tidsriktig, og er oppusset i 2007. I 2020 er det lagt nytt 1-stavs laminatgulv, og innvendige overflater er malt. Peisovn gir god varme i vinterhalvåret. Fra stuen er det utgang til balkong på 7,5 kvm. Balkongen vender mot vest med ettermiddags- og kveldssol.Idyllisk beliggenhet ved inngangen til Østmarka, med flotte turområder, lysløyper og badeplasser. Kort vei også til nærsenter, butikker, offentlig kommunikasjon, skoler og barnehager.Kort fortalt:Gjennomgående 3-roms.Nye gulv og nymalte overflater.Vestvendt balkong.2,5 m takhøyde.Peis i stuen.Mulighet for leie av parkeringsplass. Tor. 25. mars 1630 - 1730 + Legg til i kalender Søn. 28. mars 1430 - 1530 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",2021-03-24,https://www.finn.no/realestate/homes/ad.html?finnkode=211684465,211684465,56843,5260,3862103,2898,Leilighet,Andel,2,64,64,1960,G-oransje,3,62383,71,981986,1,14682,673002,NA,Ja,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Tøyen,"Hertug Skules gate 2, 0652 Oslo",4500000,Lys og stor 2(3)-roms med mye sjarm! | Balkong | Varmtvann og fyring inkludert | Idyllisk gårdsrom | Sommerfrydløkken!,"Balkong/Terrasse, Barnevennlig, Fellesvaskeri, Husdyr, tillatt, Kabel-TV, Rolig, Sentralt, Utsikt, Vaktmester-/vektertjeneste"," Tor. 25. mars 16:00 - 16:15 + Legg til i kalender Tor. 25. mars 16:15 - 16:30 + Legg til i kalender Tor. 25. mars 16:30 - 16:45 + Legg til i kalender Tor. 25. mars 16:45 - 17:00 + Legg til i kalender Dersom tidspunktet ikke passer kan det også avtales privatvisning. I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf 97646607 eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt. Visningspåmelding En kjempekoselig og gjennomgående 2-roms med herlig atmosfære og med et fantastisk, idyllisk gårdsrom. Leiligheten har en fin intern beliggenhet med balkong, store vindusflater, klassiske detaljer som original tregulv og god takhøyde. Meget kort avstand til offentlig transport, dagligvarer, shopping, parker, osv.Verdt å merke:* En stor 2-roms!* Kan gjøres om til en 3-roms, se alternativ plantegning.* Alle tregulv slipt og lakkert, og alle vegger sparklet og malt, høsten 2019.* Utført rørrehabilitering i regi av aksjelaget i 2017.* Stort kjøkken med utgang til balkong.* Stort soverom med god plass til kontorløsning.* Inkl. varmtvann og fyr. (fjernvarme).* Bakgård med lekeplass, sittegrupper, felles utemøbler og grill. * Fast ansatt vaktmester.* Sentral & attraktiv beliggenhet! Savera Arshad Daglig leder / Eiendomsmegler Mobil 976 46 607 Send melding Catrine Einhaug Eiendomsmeglerfullmektig Mobil 976 94 217 Send melding Tor. 25. mars 16:00 - 16:15 + Legg til i kalender Tor. 25. mars 16:15 - 16:30 + Legg til i kalender Tor. 25. mars 16:30 - 16:45 + Legg til i kalender Tor. 25. mars 16:45 - 17:00 + Legg til i kalender Dersom tidspunktet ikke passer kan det også avtales privatvisning. I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf 97646607 eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt. Visningspåmelding",2021-03-23,https://www.finn.no/realestate/homes/ad.html?finnkode=211540499,211540499,404000,12620,4916620,5353,Leilighet,Aksje,1,66,66,1933,E-mørkegrønn,2,352,73,1084904,4,51000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,HOLMENKOLLENS SOLSIDE,"Grindbakken 72, 0764 Oslo",7900000,Gjennomgående 4-roms hjørneleilighet i toppetasjen - Solrik terrasse med fjordutsikt  - Garasje m.ladepunkt - 2 bad,"Balkong/Terrasse, Barnevennlig, Garasje/P-plass, Kabel-TV, Parkett, Peis/Ildsted, Utsikt, Turterreng, Lademulighet"," Tor. 25. mars 17:00 - 18:00 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding Michael Marveux har gleden av å presentere Grindbakken 72!Leiligheten har en gjennomgående fin og innholdsrik planløsning. Fra stuen er det utgang til sydvestvendt og solrik terrasse hvor man kan nyte lange sommerkvelder. Stuen er lys og åpen med fritt og flott utsyn mot bla. Oslofjorden. Videre har leiligheten et stort kjøkken med utgang til balkong og god plass til et stort spisebord, samt 3 gode soverom og 2 bad. Terrassegården er beliggende bakerst, hvor denne leiligheten er i toppetasje. Ingen gjenboer og vid utsyn.Beliggenheten er optimal, rett ved buss, handlesenter, samt kort vei til marka! Her bor man landlig, men samtidig sentralt nær alt annet man trengerPeis2 bad 2 balkonger Garasjeplassstore vinduflater Lave felleskostnader Moderninseringsbehov Velkommen Michael Marveux Eiendomsmeglerfullmektig Mobil 951 89 834 Send melding Tor. 25. mars 17:00 - 18:00 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding",2021-03-22,https://www.finn.no/realestate/homes/ad.html?finnkode=211258934,211258934,NA,198842,8098842,3847,Leilighet,Eier(Selveier),3,120,123,1984,G-rød,NA,10727,135,1879528,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
