"ID";"RegioS";"Perioden";"GemiddeldeVerkoopprijs_1"
"8516";"GM1659";"2011JJ00";"  265549"
"8517";"GM1659";"2012JJ00";"  248124"
"8518";"GM1659";"2013JJ00";"  227137"
"8519";"GM1659";"2014JJ00";"  229455"
"8520";"GM1659";"2015JJ00";"  248923"
"8521";"GM1659";"2016JJ00";"  281654"
"8522";"GM1659";"2017JJ00";"  269783"
"8523";"GM1659";"2018JJ00";"  300475"
"8524";"GM1659";"2019JJ00";"  314068"
"8525";"GM1685";"1995JJ00";"  106453"
"8526";"GM1685";"1996JJ00";"  109088"
"8527";"GM1685";"1997JJ00";"   94293"
"8528";"GM1685";"1998JJ00";"  146532"
"8529";"GM1685";"1999JJ00";"  196747"
"8530";"GM1685";"2000JJ00";"  213105"
"8531";"GM1685";"2001JJ00";"  246270"
"8532";"GM1685";"2002JJ00";"  248489"
"8533";"GM1685";"2003JJ00";"  280416"
"8534";"GM1685";"2004JJ00";"  277186"
"8535";"GM1685";"2005JJ00";"  262736"
"8536";"GM1685";"2006JJ00";"  276539"
"8537";"GM1685";"2007JJ00";"  312659"
"8538";"GM1685";"2008JJ00";"  357090"
"8539";"GM1685";"2009JJ00";"  296299"
"8540";"GM1685";"2010JJ00";"  329147"
"8541";"GM1685";"2011JJ00";"  261417"
"8542";"GM1685";"2012JJ00";"  240438"
"8543";"GM1685";"2013JJ00";"  227310"
"8544";"GM1685";"2014JJ00";"  234002"
"8545";"GM1685";"2015JJ00";"  256368"
"8546";"GM1685";"2016JJ00";"  274790"
"8547";"GM1685";"2017JJ00";"  293877"
"8548";"GM1685";"2018JJ00";"  289433"
"8549";"GM1685";"2019JJ00";"  325429"
"8550";"GM0882";"1995JJ00";"   89040"
"8551";"GM0882";"1996JJ00";"   98642"
"8552";"GM0882";"1997JJ00";"  109223"
"8553";"GM0882";"1998JJ00";"  116649"
"8554";"GM0882";"1999JJ00";"  125073"
"8555";"GM0882";"2000JJ00";"  144064"
"8556";"GM0882";"2001JJ00";"  147440"
"8557";"GM0882";"2002JJ00";"  151737"
"8558";"GM0882";"2003JJ00";"  158616"
"8559";"GM0882";"2004JJ00";"  164110"
"8560";"GM0882";"2005JJ00";"  164228"
"8561";"GM0882";"2006JJ00";"  171895"
"8562";"GM0882";"2007JJ00";"  176484"
"8563";"GM0882";"2008JJ00";"  180821"
"8564";"GM0882";"2009JJ00";"  162740"
"8565";"GM0882";"2010JJ00";"  174867"
"8566";"GM0882";"2011JJ00";"  168068"
"8567";"GM0882";"2012JJ00";"  161858"
"8568";"GM0882";"2013JJ00";"  138299"
"8569";"GM0882";"2014JJ00";"  156878"
"8570";"GM0882";"2015JJ00";"  166851"
"8571";"GM0882";"2016JJ00";"  175165"
"8572";"GM0882";"2017JJ00";"  187701"
"8573";"GM0882";"2018JJ00";"  194278"
"8574";"GM0882";"2019JJ00";"  208795"
"8575";"GM0415";"1995JJ00";"  123648"
"8576";"GM0415";"1996JJ00";"  138970"
"8577";"GM0415";"1997JJ00";"  164095"
"8578";"GM0415";"1998JJ00";"  163470"
"8579";"GM0415";"1999JJ00";"  226922"
"8580";"GM0415";"2000JJ00";"  281173"
"8581";"GM0415";"2001JJ00";"  265359"
"8582";"GM0415";"2002JJ00";"  292663"
"8583";"GM0415";"2003JJ00";"  293248"
"8584";"GM0415";"2004JJ00";"  311645"
"8585";"GM0415";"2005JJ00";"  301145"
"8586";"GM0415";"2006JJ00";"  353809"
"8587";"GM0415";"2007JJ00";"  348546"
"8588";"GM0415";"2008JJ00";"  335556"
"8589";"GM0415";"2009JJ00";"  304676"
"8590";"GM0415";"2010JJ00";"  312928"
"8591";"GM0415";"2011JJ00";"  373606"
"8592";"GM0415";"2012JJ00";"  298499"
"8593";"GM0415";"2013JJ00";"  289718"
"8594";"GM0415";"2014JJ00";"  285414"
"8595";"GM0415";"2015JJ00";"  314196"
"8596";"GM0415";"2016JJ00";"  330760"
"8597";"GM0415";"2017JJ00";"  422625"
"8598";"GM0415";"2018JJ00";"  449963"
"8599";"GM0415";"2019JJ00";"  423804"
"8600";"GM0325";"1995JJ00";"  165362"
"8601";"GM0325";"1996JJ00";""
"8602";"GM0325";"1997JJ00";""
"8603";"GM0325";"1998JJ00";""
"8604";"GM0325";"1999JJ00";""
"8605";"GM0325";"2000JJ00";""
"8606";"GM0325";"2001JJ00";""
"8607";"GM0325";"2002JJ00";""
"8608";"GM0325";"2003JJ00";""
"8609";"GM0325";"2004JJ00";""
"8610";"GM0325";"2005JJ00";""
"8611";"GM0325";"2006JJ00";""
"8612";"GM0325";"2007JJ00";""
"8613";"GM0325";"2008JJ00";""
"8614";"GM0325";"2009JJ00";""
"8615";"GM0325";"2010JJ00";""
"8616";"GM0325";"2011JJ00";""
"8617";"GM0325";"2012JJ00";""
"8618";"GM0325";"2013JJ00";""
"8619";"GM0325";"2014JJ00";""
"8620";"GM0325";"2015JJ00";""
"8621";"GM0325";"2016JJ00";""
"8622";"GM0325";"2017JJ00";""
"8623";"GM0325";"2018JJ00";""
"8624";"GM0325";"2019JJ00";""
"8625";"GM0416";"1995JJ00";"  106779"
"8626";"GM0416";"1996JJ00";"  105623"
"8627";"GM0416";"1997JJ00";"  132920"
"8628";"GM0416";"1998JJ00";"  151096"
"8629";"GM0416";"1999JJ00";"  152006"
"8630";"GM0416";"2000JJ00";"  172874"
"8631";"GM0416";"2001JJ00";"  192363"
"8632";"GM0416";"2002JJ00";"  236888"
"8633";"GM0416";"2003JJ00";"  245419"
"8634";"GM0416";"2004JJ00";"  234481"
"8635";"GM0416";"2005JJ00";"  254901"
"8636";"GM0416";"2006JJ00";"  253012"
"8637";"GM0416";"2007JJ00";"  287683"
"8638";"GM0416";"2008JJ00";"  285570"
"8639";"GM0416";"2009JJ00";"  309463"
"8640";"GM0416";"2010JJ00";"  284514"
"8641";"GM0416";"2011JJ00";"  280454"
"8642";"GM0416";"2012JJ00";"  252899"
"8643";"GM0416";"2013JJ00";"  244719"
"8644";"GM0416";"2014JJ00";"  242905"
"8645";"GM0416";"2015JJ00";"  259037"
"8646";"GM0416";"2016JJ00";"  275273"
"8647";"GM0416";"2017JJ00";"  281401"
"8648";"GM0416";"2018JJ00";"  313214"
"8649";"GM0416";"2019JJ00";"  351227"
"8650";"GM1621";"1995JJ00";""
"8651";"GM1621";"1996JJ00";""
"8652";"GM1621";"1997JJ00";""
"8653";"GM1621";"1998JJ00";""
"8654";"GM1621";"1999JJ00";""
"8655";"GM1621";"2000JJ00";""
"8656";"GM1621";"2001JJ00";""
"8657";"GM1621";"2002JJ00";""
"8658";"GM1621";"2003JJ00";""
"8659";"GM1621";"2004JJ00";""
"8660";"GM1621";"2005JJ00";""
"8661";"GM1621";"2006JJ00";""
"8662";"GM1621";"2007JJ00";"  298820"
"8663";"GM1621";"2008JJ00";"  314254"
"8664";"GM1621";"2009JJ00";"  286169"
"8665";"GM1621";"2010JJ00";"  306754"
"8666";"GM1621";"2011JJ00";"  276279"
"8667";"GM1621";"2012JJ00";"  264171"
"8668";"GM1621";"2013JJ00";"  265834"
"8669";"GM1621";"2014JJ00";"  253317"
"8670";"GM1621";"2015JJ00";"  270344"
"8671";"GM1621";"2016JJ00";"  300513"
"8672";"GM1621";"2017JJ00";"  340908"
"8673";"GM1621";"2018JJ00";"  363443"
"8674";"GM1621";"2019JJ00";"  396044"
"8675";"GM0417";"1995JJ00";"  206969"
"8676";"GM0417";"1996JJ00";"  235471"
"8677";"GM0417";"1997JJ00";"  252389"
"8678";"GM0417";"1998JJ00";"  341786"
"8679";"GM0417";"1999JJ00";"  414031"
"8680";"GM0417";"2000JJ00";"  519574"
"8681";"GM0417";"2001JJ00";"  593717"
"8682";"GM0417";"2002JJ00";"  493927"
"8683";"GM0417";"2003JJ00";"  507984"
"8684";"GM0417";"2004JJ00";"  526039"
"8685";"GM0417";"2005JJ00";"  578934"
"8686";"GM0417";"2006JJ00";"  589841"
"8687";"GM0417";"2007JJ00";"  724935"
"8688";"GM0417";"2008JJ00";"  685662"
"8689";"GM0417";"2009JJ00";"  601464"
"8690";"GM0417";"2010JJ00";"  609967"
"8691";"GM0417";"2011JJ00";"  580775"
"8692";"GM0417";"2012JJ00";"  601421"
"8693";"GM0417";"2013JJ00";"  600985"
"8694";"GM0417";"2014JJ00";"  539185"
"8695";"GM0417";"2015JJ00";"  559259"
"8696";"GM0417";"2016JJ00";"  608575"
"8697";"GM0417";"2017JJ00";"  636543"
"8698";"GM0417";"2018JJ00";"  778865"
"8699";"GM0417";"2019JJ00";"  768056"
"8700";"GM0022";"1995JJ00";"   87214"
"8701";"GM0022";"1996JJ00";"   92234"
"8702";"GM0022";"1997JJ00";"  103897"
"8703";"GM0022";"1998JJ00";"  110023"
"8704";"GM0022";"1999JJ00";"  132574"
"8705";"GM0022";"2000JJ00";"  144676"
"8706";"GM0022";"2001JJ00";"  157158"
"8707";"GM0022";"2002JJ00";"  180722"
"8708";"GM0022";"2003JJ00";"  178711"
"8709";"GM0022";"2004JJ00";"  192649"
"8710";"GM0022";"2005JJ00";"  211868"
"8711";"GM0022";"2006JJ00";"  226347"
"8712";"GM0022";"2007JJ00";"  219173"
"8713";"GM0022";"2008JJ00";"  220834"
"8714";"GM0022";"2009JJ00";"  210421"
"8715";"GM0022";"2010JJ00";"  227435"
"8716";"GM0022";"2011JJ00";"  197775"
"8717";"GM0022";"2012JJ00";"  196821"
"8718";"GM0022";"2013JJ00";"  183983"
"8719";"GM0022";"2014JJ00";"  193449"
"8720";"GM0022";"2015JJ00";"  204618"
"8721";"GM0022";"2016JJ00";"  209002"
"8722";"GM0022";"2017JJ00";"  226543"
"8723";"GM0022";"2018JJ00";"  231299"
"8724";"GM0022";"2019JJ00";""
"8725";"GM0805";"1995JJ00";"  105776"
"8726";"GM0805";"1996JJ00";"  155200"
"8727";"GM0805";"1997JJ00";""
"8728";"GM0805";"1998JJ00";""
"8729";"GM0805";"1999JJ00";""
"8730";"GM0805";"2000JJ00";""
"8731";"GM0805";"2001JJ00";""
"8732";"GM0805";"2002JJ00";""
"8733";"GM0805";"2003JJ00";""
"8734";"GM0805";"2004JJ00";""
"8735";"GM0805";"2005JJ00";""
"8736";"GM0805";"2006JJ00";""
"8737";"GM0805";"2007JJ00";""
"8738";"GM0805";"2008JJ00";""
"8739";"GM0805";"2009JJ00";""
"8740";"GM0805";"2010JJ00";""
"8741";"GM0805";"2011JJ00";""
"8742";"GM0805";"2012JJ00";""
"8743";"GM0805";"2013JJ00";""
"8744";"GM0805";"2014JJ00";""
"8745";"GM0805";"2015JJ00";""
"8746";"GM0805";"2016JJ00";""
"8747";"GM0805";"2017JJ00";""
"8748";"GM0805";"2018JJ00";""
"8749";"GM0805";"2019JJ00";""
"8750";"GM0545";"1995JJ00";"  102275"
"8751";"GM0545";"1996JJ00";"  108269"
"8752";"GM0545";"1997JJ00";"  126916"
"8753";"GM0545";"1998JJ00";"  143284"
"8754";"GM0545";"1999JJ00";"  163025"
"8755";"GM0545";"2000JJ00";"  175872"
"8756";"GM0545";"2001JJ00";"  187761"
"8757";"GM0545";"2002JJ00";"  209793"
"8758";"GM0545";"2003JJ00";"  220550"
"8759";"GM0545";"2004JJ00";"  235455"
"8760";"GM0545";"2005JJ00";"  246416"
"8761";"GM0545";"2006JJ00";"  262331"
"8762";"GM0545";"2007JJ00";"  250876"
"8763";"GM0545";"2008JJ00";"  261810"
"8764";"GM0545";"2009JJ00";"  253060"
"8765";"GM0545";"2010JJ00";"  265514"
"8766";"GM0545";"2011JJ00";"  239032"
"8767";"GM0545";"2012JJ00";"  238783"
"8768";"GM0545";"2013JJ00";"  213370"
"8769";"GM0545";"2014JJ00";"  226080"
"8770";"GM0545";"2015JJ00";"  218134"
"8771";"GM0545";"2016JJ00";"  218720"
"8772";"GM0545";"2017JJ00";"  253852"
"8773";"GM0545";"2018JJ00";"  263295"
"8774";"GM0545";"2019JJ00";""
"8775";"GM0326";"1995JJ00";"  137292"
"8776";"GM0326";"1996JJ00";"  161482"
"8777";"GM0326";"1997JJ00";"  158658"
"8778";"GM0326";"1998JJ00";"  184003"
"8779";"GM0326";"1999JJ00";"  236404"
"8780";"GM0326";"2000JJ00";"  306267"
"8781";"GM0326";"2001JJ00";"  293779"
"8782";"GM0326";"2002JJ00";"  297513"
"8783";"GM0326";"2003JJ00";"  288445"
"8784";"GM0326";"2004JJ00";"  321193"
"8785";"GM0326";"2005JJ00";"  308614"
"8786";"GM0326";"2006JJ00";""
"8787";"GM0326";"2007JJ00";""
"8788";"GM0326";"2008JJ00";""
"8789";"GM0326";"2009JJ00";""
"8790";"GM0326";"2010JJ00";""
"8791";"GM0326";"2011JJ00";""
"8792";"GM0326";"2012JJ00";""
"8793";"GM0326";"2013JJ00";""
"8794";"GM0326";"2014JJ00";""
"8795";"GM0326";"2015JJ00";""
"8796";"GM0326";"2016JJ00";""
"8797";"GM0326";"2017JJ00";""
"8798";"GM0326";"2018JJ00";""
"8799";"GM0326";"2019JJ00";""
"8800";"GM0080";"1995JJ00";"   56599"
"8801";"GM0080";"1996JJ00";"   64280"
"8802";"GM0080";"1997JJ00";"   68965"
"8803";"GM0080";"1998JJ00";"   76318"
"8804";"GM0080";"1999JJ00";"   85888"
"8805";"GM0080";"2000JJ00";"   95702"
"8806";"GM0080";"2001JJ00";"  109683"
"8807";"GM0080";"2002JJ00";"  119998"
"8808";"GM0080";"2003JJ00";"  126124"
"8809";"GM0080";"2004JJ00";"  138721"
"8810";"GM0080";"2005JJ00";"  143596"
"8811";"GM0080";"2006JJ00";"  152814"
"8812";"GM0080";"2007JJ00";"  163429"
"8813";"GM0080";"2008JJ00";"  163906"
"8814";"GM0080";"2009JJ00";"  163917"
"8815";"GM0080";"2010JJ00";"  162912"
"8816";"GM0080";"2011JJ00";"  164585"
"8817";"GM0080";"2012JJ00";"  154669"
"8818";"GM0080";"2013JJ00";"  143835"
"8819";"GM0080";"2014JJ00";"  154238"
"8820";"GM0080";"2015JJ00";"  157690"
"8821";"GM0080";"2016JJ00";"  164437"
"8822";"GM0080";"2017JJ00";"  177737"
"8823";"GM0080";"2018JJ00";"  196578"
"8824";"GM0080";"2019JJ00";"  215883"
"8825";"GM0081";"1995JJ00";"   71054"
"8826";"GM0081";"1996JJ00";"   77910"
"8827";"GM0081";"1997JJ00";"   92122"
"8828";"GM0081";"1998JJ00";"  102744"
"8829";"GM0081";"1999JJ00";"  117655"
"8830";"GM0081";"2000JJ00";"  118574"
"8831";"GM0081";"2001JJ00";"  135197"
"8832";"GM0081";"2002JJ00";"  150069"
"8833";"GM0081";"2003JJ00";"  160210"
"8834";"GM0081";"2004JJ00";"  178244"
"8835";"GM0081";"2005JJ00";"  185253"
"8836";"GM0081";"2006JJ00";"  198108"
"8837";"GM0081";"2007JJ00";"  202449"
"8838";"GM0081";"2008JJ00";"  187704"
"8839";"GM0081";"2009JJ00";"  185058"
"8840";"GM0081";"2010JJ00";"  186069"
"8841";"GM0081";"2011JJ00";"  202571"
"8842";"GM0081";"2012JJ00";"  186295"
"8843";"GM0081";"2013JJ00";"  165892"
"8844";"GM0081";"2014JJ00";"  181952"
"8845";"GM0081";"2015JJ00";"  177736"
"8846";"GM0081";"2016JJ00";"  182051"
"8847";"GM0081";"2017JJ00";"  184494"
"8848";"GM0081";"2018JJ00";""
"8849";"GM0081";"2019JJ00";""
"8850";"GM0546";"1995JJ00";"   96880"
"8851";"GM0546";"1996JJ00";"  107861"
"8852";"GM0546";"1997JJ00";"  120187"
"8853";"GM0546";"1998JJ00";"  130218"
"8854";"GM0546";"1999JJ00";"  149526"
"8855";"GM0546";"2000JJ00";"  169188"
"8856";"GM0546";"2001JJ00";"  191841"
"8857";"GM0546";"2002JJ00";"  204813"
"8858";"GM0546";"2003JJ00";"  210740"
"8859";"GM0546";"2004JJ00";"  214734"
"8860";"GM0546";"2005JJ00";"  228423"
"8861";"GM0546";"2006JJ00";"  245703"
"8862";"GM0546";"2007JJ00";"  247905"
"8863";"GM0546";"2008JJ00";"  260213"
"8864";"GM0546";"2009JJ00";"  247186"
"8865";"GM0546";"2010JJ00";"  247368"
"8866";"GM0546";"2011JJ00";"  253126"
"8867";"GM0546";"2012JJ00";"  228000"
"8868";"GM0546";"2013JJ00";"  215905"
"8869";"GM0546";"2014JJ00";"  223600"
"8870";"GM0546";"2015JJ00";"  236456"
"8871";"GM0546";"2016JJ00";"  254080"
"8872";"GM0546";"2017JJ00";"  283245"
"8873";"GM0546";"2018JJ00";"  314549"
"8874";"GM0546";"2019JJ00";"  349233"
"8875";"GM0547";"1995JJ00";"  116518"
"8876";"GM0547";"1996JJ00";"   96127"
"8877";"GM0547";"1997JJ00";"  128577"
"8878";"GM0547";"1998JJ00";"  145288"
"8879";"GM0547";"1999JJ00";"  164543"
"8880";"GM0547";"2000JJ00";"  190953"
"8881";"GM0547";"2001JJ00";"  228356"
"8882";"GM0547";"2002JJ00";"  218275"
"8883";"GM0547";"2003JJ00";"  240625"
"8884";"GM0547";"2004JJ00";"  236989"
"8885";"GM0547";"2005JJ00";"  228382"
"8886";"GM0547";"2006JJ00";"  251978"
"8887";"GM0547";"2007JJ00";"  279972"
"8888";"GM0547";"2008JJ00";"  283939"
"8889";"GM0547";"2009JJ00";"  258210"
"8890";"GM0547";"2010JJ00";"  273562"
"8891";"GM0547";"2011JJ00";"  247671"
"8892";"GM0547";"2012JJ00";"  229304"
"8893";"GM0547";"2013JJ00";"  233190"
"8894";"GM0547";"2014JJ00";"  233327"
"8895";"GM0547";"2015JJ00";"  247089"
"8896";"GM0547";"2016JJ00";"  258899"
"8897";"GM0547";"2017JJ00";"  284180"
"8898";"GM0547";"2018JJ00";"  313111"
"8899";"GM0547";"2019JJ00";"  325687"
"8900";"GM0548";"1995JJ00";"  116371"
"8901";"GM0548";"1996JJ00";"  139731"
"8902";"GM0548";"1997JJ00";"  147601"
"8903";"GM0548";"1998JJ00";"  170171"
"8904";"GM0548";"1999JJ00";"  151981"
"8905";"GM0548";"2000JJ00";"  185145"
"8906";"GM0548";"2001JJ00";"  193936"
"8907";"GM0548";"2002JJ00";""
"8908";"GM0548";"2003JJ00";""
"8909";"GM0548";"2004JJ00";""
"8910";"GM0548";"2005JJ00";""
"8911";"GM0548";"2006JJ00";""
"8912";"GM0548";"2007JJ00";""
"8913";"GM0548";"2008JJ00";""
"8914";"GM0548";"2009JJ00";""
"8915";"GM0548";"2010JJ00";""
"8916";"GM0548";"2011JJ00";""
"8917";"GM0548";"2012JJ00";""
"8918";"GM0548";"2013JJ00";""
"8919";"GM0548";"2014JJ00";""
"8920";"GM0548";"2015JJ00";""
"8921";"GM0548";"2016JJ00";""
"8922";"GM0548";"2017JJ00";""
"8923";"GM0548";"2018JJ00";""
"8924";"GM0548";"2019JJ00";""
"8925";"GM1916";"1995JJ00";""
"8926";"GM1916";"1996JJ00";""
"8927";"GM1916";"1997JJ00";""
"8928";"GM1916";"1998JJ00";""
"8929";"GM1916";"1999JJ00";""
"8930";"GM1916";"2000JJ00";""
"8931";"GM1916";"2001JJ00";""
"8932";"GM1916";"2002JJ00";"  219317"
"8933";"GM1916";"2003JJ00";"  215828"
"8934";"GM1916";"2004JJ00";"  221080"
"8935";"GM1916";"2005JJ00";"  229140"
"8936";"GM1916";"2006JJ00";"  253054"
"8937";"GM1916";"2007JJ00";"  262784"
"8938";"GM1916";"2008JJ00";"  282357"
"8939";"GM1916";"2009JJ00";"  259940"
"8940";"GM1916";"2010JJ00";"  259285"
"8941";"GM1916";"2011JJ00";"  276058"
"8942";"GM1916";"2012JJ00";"  258856"
"8943";"GM1916";"2013JJ00";"  252530"
"8944";"GM1916";"2014JJ00";"  260351"
"8945";"GM1916";"2015JJ00";"  259401"
"8946";"GM1916";"2016JJ00";"  255532"
"8947";"GM1916";"2017JJ00";"  280929"
"8948";"GM1916";"2018JJ00";"  322628"
"8949";"GM1916";"2019JJ00";"  340427"
"8950";"GM0995";"1995JJ00";"   80373"
"8951";"GM0995";"1996JJ00";"   75645"
"8952";"GM0995";"1997JJ00";"   84182"
"8953";"GM0995";"1998JJ00";"   88743"
"8954";"GM0995";"1999JJ00";"   95740"
"8955";"GM0995";"2000JJ00";"  131274"
"8956";"GM0995";"2001JJ00";"  132276"
"8957";"GM0995";"2002JJ00";"  153606"
"8958";"GM0995";"2003JJ00";"  158050"
"8959";"GM0995";"2004JJ00";"  167137"
"8960";"GM0995";"2005JJ00";"  174333"
"8961";"GM0995";"2006JJ00";"  188626"
"8962";"GM0995";"2007JJ00";"  193464"
"8963";"GM0995";"2008JJ00";"  196381"
"8964";"GM0995";"2009JJ00";"  184520"
"8965";"GM0995";"2010JJ00";"  193575"
"8966";"GM0995";"2011JJ00";"  175362"
"8967";"GM0995";"2012JJ00";"  165632"
"8968";"GM0995";"2013JJ00";"  161270"
"8969";"GM0995";"2014JJ00";"  171740"
"8970";"GM0995";"2015JJ00";"  179997"
"8971";"GM0995";"2016JJ00";"  187695"
"8972";"GM0995";"2017JJ00";"  196170"
"8973";"GM0995";"2018JJ00";"  230010"
"8974";"GM0995";"2019JJ00";"  242923"
"8975";"GM0082";"1995JJ00";"   69762"
"8976";"GM0082";"1996JJ00";"   87942"
"8977";"GM0082";"1997JJ00";"  103767"
"8978";"GM0082";"1998JJ00";"   98013"
"8979";"GM0082";"1999JJ00";"  131948"
"8980";"GM0082";"2000JJ00";"  152632"
"8981";"GM0082";"2001JJ00";"  171660"
"8982";"GM0082";"2002JJ00";"  197281"
"8983";"GM0082";"2003JJ00";"  176965"
"8984";"GM0082";"2004JJ00";"  199696"
"8985";"GM0082";"2005JJ00";"  211641"
"8986";"GM0082";"2006JJ00";"  243643"
"8987";"GM0082";"2007JJ00";"  238942"
"8988";"GM0082";"2008JJ00";"  266009"
"8989";"GM0082";"2009JJ00";"  236389"
"8990";"GM0082";"2010JJ00";"  232538"
"8991";"GM0082";"2011JJ00";"  233114"
"8992";"GM0082";"2012JJ00";"  208068"
"8993";"GM0082";"2013JJ00";"  209377"
"8994";"GM0082";"2014JJ00";""
"8995";"GM0082";"2015JJ00";""
"8996";"GM0082";"2016JJ00";""
"8997";"GM0082";"2017JJ00";""
"8998";"GM0082";"2018JJ00";""
"8999";"GM0082";"2019JJ00";""
"9000";"GM1640";"1995JJ00";""
"9001";"GM1640";"1996JJ00";""
"9002";"GM1640";"1997JJ00";""
"9003";"GM1640";"1998JJ00";""
"9004";"GM1640";"1999JJ00";""
"9005";"GM1640";"2000JJ00";""
"9006";"GM1640";"2001JJ00";""
"9007";"GM1640";"2002JJ00";""
"9008";"GM1640";"2003JJ00";""
"9009";"GM1640";"2004JJ00";""
"9010";"GM1640";"2005JJ00";""
"9011";"GM1640";"2006JJ00";""
"9012";"GM1640";"2007JJ00";"  222437"
"9013";"GM1640";"2008JJ00";"  234941"
"9014";"GM1640";"2009JJ00";"  207910"
"9015";"GM1640";"2010JJ00";"  229473"
"9016";"GM1640";"2011JJ00";"  210866"
"9017";"GM1640";"2012JJ00";"  220650"
"9018";"GM1640";"2013JJ00";"  187527"
"9019";"GM1640";"2014JJ00";"  196196"
"9020";"GM1640";"2015JJ00";"  197220"
"9021";"GM1640";"2016JJ00";"  215193"
"9022";"GM1640";"2017JJ00";"  226970"
"9023";"GM1640";"2018JJ00";"  251751"
"9024";"GM1640";"2019JJ00";"  255954"
"9025";"GM0327";"1995JJ00";"  110986"
"9026";"GM0327";"1996JJ00";"  129710"
"9027";"GM0327";"1997JJ00";"  143657"
"9028";"GM0327";"1998JJ00";"  170009"
"9029";"GM0327";"1999JJ00";"  191288"
"9030";"GM0327";"2000JJ00";"  226726"
"9031";"GM0327";"2001JJ00";"  229760"
"9032";"GM0327";"2002JJ00";"  243656"
"9033";"GM0327";"2003JJ00";"  252104"
"9034";"GM0327";"2004JJ00";"  249890"
"9035";"GM0327";"2005JJ00";"  261142"
"9036";"GM0327";"2006JJ00";"  285156"
"9037";"GM0327";"2007JJ00";"  311567"
"9038";"GM0327";"2008JJ00";"  319497"
"9039";"GM0327";"2009JJ00";"  288982"
"9040";"GM0327";"2010JJ00";"  284713"
"9041";"GM0327";"2011JJ00";"  279675"
"9042";"GM0327";"2012JJ00";"  275276"
"9043";"GM0327";"2013JJ00";"  250606"
"9044";"GM0327";"2014JJ00";"  260818"
"9045";"GM0327";"2015JJ00";"  269736"
"9046";"GM0327";"2016JJ00";"  285751"
"9047";"GM0327";"2017JJ00";"  290726"
"9048";"GM0327";"2018JJ00";"  354188"
"9049";"GM0327";"2019JJ00";"  354700"
"9050";"GM0260";"1995JJ00";"   89614"
"9051";"GM0260";"1996JJ00";"   84703"
"9052";"GM0260";"1997JJ00";"  101628"
"9053";"GM0260";"1998JJ00";"  122485"
"9054";"GM0260";"1999JJ00";"  153867"
"9055";"GM0260";"2000JJ00";"  179349"
"9056";"GM0260";"2001JJ00";"  185947"
"9057";"GM0260";"2002JJ00";"  187792"
"9058";"GM0260";"2003JJ00";"  203498"
"9059";"GM0260";"2004JJ00";"  196561"
"9060";"GM0260";"2005JJ00";""
"9061";"GM0260";"2006JJ00";""
"9062";"GM0260";"2007JJ00";""
"9063";"GM0260";"2008JJ00";""
"9064";"GM0260";"2009JJ00";""
"9065";"GM0260";"2010JJ00";""
"9066";"GM0260";"2011JJ00";""
"9067";"GM0260";"2012JJ00";""
"9068";"GM0260";"2013JJ00";""
"9069";"GM0260";"2014JJ00";""
"9070";"GM0260";"2015JJ00";""
"9071";"GM0260";"2016JJ00";""
"9072";"GM0260";"2017JJ00";""
"9073";"GM0260";"2018JJ00";""
"9074";"GM0260";"2019JJ00";""
"9075";"GM1673";"1995JJ00";"  110772"
"9076";"GM1673";"1996JJ00";"  145480"
"9077";"GM1673";"1997JJ00";"  135402"
"9078";"GM1673";"1998JJ00";"  165561"
"9079";"GM1673";"1999JJ00";"  196010"
"9080";"GM1673";"2000JJ00";"  273488"
"9081";"GM1673";"2001JJ00";"  220033"
"9082";"GM1673";"2002JJ00";"  300379"
"9083";"GM1673";"2003JJ00";"  265045"
"9084";"GM1673";"2004JJ00";"  225147"
"9085";"GM1673";"2005JJ00";"  288251"
"9086";"GM1673";"2006JJ00";"  284869"
"9087";"GM1673";"2007JJ00";""
"9088";"GM1673";"2008JJ00";""
"9089";"GM1673";"2009JJ00";""
"9090";"GM1673";"2010JJ00";""
"9091";"GM1673";"2011JJ00";""
"9092";"GM1673";"2012JJ00";""
"9093";"GM1673";"2013JJ00";""
"9094";"GM1673";"2014JJ00";""
"9095";"GM1673";"2015JJ00";""
"9096";"GM1673";"2016JJ00";""
"9097";"GM1673";"2017JJ00";""
"9098";"GM1673";"2018JJ00";""
"9099";"GM1673";"2019JJ00";""
"9100";"GM0806";"1995JJ00";"  104049"
"9101";"GM0806";"1996JJ00";""
"9102";"GM0806";"1997JJ00";""
"9103";"GM0806";"1998JJ00";""
"9104";"GM0806";"1999JJ00";""
"9105";"GM0806";"2000JJ00";""
"9106";"GM0806";"2001JJ00";""
"9107";"GM0806";"2002JJ00";""
"9108";"GM0806";"2003JJ00";""
"9109";"GM0806";"2004JJ00";""
"9110";"GM0806";"2005JJ00";""
"9111";"GM0806";"2006JJ00";""
"9112";"GM0806";"2007JJ00";""
"9113";"GM0806";"2008JJ00";""
"9114";"GM0806";"2009JJ00";""
"9115";"GM0806";"2010JJ00";""
"9116";"GM0806";"2011JJ00";""
"9117";"GM0806";"2012JJ00";""
"9118";"GM0806";"2013JJ00";""
"9119";"GM0806";"2014JJ00";""
"9120";"GM0806";"2015JJ00";""
"9121";"GM0806";"2016JJ00";""
"9122";"GM0806";"2017JJ00";""
"9123";"GM0806";"2018JJ00";""
"9124";"GM0806";"2019JJ00";""
"9125";"GM0261";"1995JJ00";"  104702"
